country_satis,fav_us,fav_china,econ_sit,country,weight,satisfaction_value,fav_us_value,fav_China_value,econ_value
 ,Very favorable,Very favorable,Somewhat good,Israel,0.382444929397824,,1.0,1.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,0.560433406307539,,1.0,2.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,1.04530309459846,,1.0,2.0,2.0
 ,Very favorable,Very favorable,Somewhat good,Israel,0.864010162115992,,1.0,1.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Israel,1.3332578560959,,3.0,3.0,3.0
 ,Somewhat favorable,Very unfavorable,Somewhat good,Israel,0.835259028631952,,2.0,4.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat bad,Israel,0.60269131550716,,1.0,2.0,3.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,0.85191752184148,,2.0,3.0,2.0
 ,Very favorable,Somewhat unfavorable,Somewhat bad,Israel,0.636817513988908,,1.0,3.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,1.07228541399267,,2.0,2.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,0.813504776833015,,1.0,2.0,2.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,Israel,0.730085692548282,,1.0,3.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,2.91107386653821,,2.0,3.0,2.0
 ,Very favorable,Somewhat unfavorable,Very good,Israel,2.91107386653821,,1.0,3.0,1.0
 ,Very favorable,Somewhat favorable,Somewhat bad,Israel,2.91107386653821,,1.0,2.0,3.0
 ,Very favorable,Somewhat favorable,Very good,Israel,2.91107386653821,,1.0,2.0,1.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,Israel,2.91107386653821,,1.0,3.0,2.0
 ,Somewhat favorable,Very unfavorable,Very good,Israel,1.09930684533183,,2.0,4.0,1.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Israel,0.851796521780655,,2.0,3.0,3.0
 ,Somewhat favorable,Very unfavorable,Somewhat good,Israel,0.926814097569298,,2.0,4.0,2.0
 ,Very favorable,Very unfavorable,Very good,Israel,1.23788285918471,,1.0,4.0,1.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,0.614054981404978,,1.0,2.0,2.0
 ,Very favorable,Somewhat unfavorable,Somewhat bad,Israel,0.928507797619856,,1.0,3.0,3.0
 ,Very favorable,Very unfavorable,Somewhat bad,Israel,0.870671870399033,,1.0,4.0,3.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,Israel,1.28361288356755,,1.0,3.0,2.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,Israel,1.83712121903726,,1.0,3.0,2.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,Israel,1.22314454933953,,1.0,3.0,2.0
 ,Somewhat favorable,Very favorable,Somewhat good,Israel,0.34131494245582,,2.0,1.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Israel,1.05330231761727,,2.0,3.0,3.0
 ,Very unfavorable,Somewhat favorable,Somewhat good,Israel,0.876113698484484,,4.0,2.0,2.0
 ,Very favorable,Very favorable,Somewhat bad,Israel,0.437501836052948,,1.0,1.0,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Israel,0.756578853145944,,3.0,3.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Very good,Israel,0.29286017998492,,3.0,3.0,1.0
 ,Very favorable,Somewhat favorable,Very bad,Israel,0.79206466769573,,1.0,2.0,4.0
 ,Very unfavorable,Somewhat unfavorable,Somewhat bad,Israel,0.525860270097275,,4.0,3.0,3.0
 ,Somewhat unfavorable,Very unfavorable,Somewhat good,Israel,0.444967858939316,,3.0,4.0,2.0
 ,Very unfavorable,Very favorable,Very bad,Israel,0.34712035764966,,4.0,1.0,4.0
 ,Very unfavorable,Somewhat unfavorable,Somewhat bad,Israel,0.181041722481043,,4.0,3.0,3.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Israel,0.594348435192441,,3.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,1.07166764648422,,2.0,2.0,2.0
 ,Very unfavorable,Very unfavorable,Somewhat good,Israel,0.322192411277784,,4.0,4.0,2.0
 ,Very unfavorable,Somewhat favorable,Somewhat bad,Israel,0.515696668564936,,4.0,2.0,3.0
 ,Very unfavorable,Very favorable,Very bad,Israel,0.612732516345564,,4.0,1.0,4.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Israel,0.486865775040952,,3.0,2.0,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Israel,0.738599257650176,,3.0,3.0,3.0
 ,Very unfavorable,Somewhat unfavorable,Somewhat bad,Israel,0.798444939998388,,4.0,3.0,3.0
 ,Very unfavorable,Very unfavorable,Very bad,Israel,0.314084237615629,,4.0,4.0,4.0
 ,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,Israel,0.402755960153339,,2.0,,3.0
 ,Refused (DO NOT READ),Refused (DO NOT READ),Somewhat bad,Israel,0.473568132753792,,,,3.0
 ,Somewhat unfavorable,Somewhat favorable,Very bad,Israel,0.711065699300345,,3.0,2.0,4.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Israel,0.744256393857633,,3.0,3.0,3.0
 ,Very unfavorable,Very favorable,Very bad,Israel,0.368164221051478,,4.0,1.0,4.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Israel,2.91107386653821,,2.0,2.0,3.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,Israel,2.97170571182379,,1.0,3.0,2.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,Israel,2.80879773040037,,1.0,3.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,2.02966344987458,,1.0,2.0,2.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,Israel,2.91107386653821,,1.0,3.0,2.0
 ,Somewhat favorable,Somewhat favorable,Very good,Israel,1.02138282404963,,2.0,2.0,1.0
 ,Very favorable,Somewhat unfavorable,Somewhat bad,Israel,1.27191190042663,,1.0,3.0,3.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,1.47777725387013,,2.0,3.0,2.0
 ,Very favorable,Somewhat unfavorable,Somewhat bad,Israel,0.862466609535104,,1.0,3.0,3.0
 ,Very favorable,Somewhat unfavorable,Somewhat bad,Israel,1.51246122157919,,1.0,3.0,3.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,2.07305365544073,,1.0,2.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,1.02257750110492,,2.0,3.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,3.01729954505763,,1.0,2.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,1.69952478983413,,1.0,2.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,2.084342328428,,1.0,2.0,2.0
 ,Somewhat unfavorable,Very favorable,Somewhat good,Israel,0.181041722481043,,3.0,1.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Israel,0.181041722481043,,3.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Israel,0.333970291547045,,3.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Israel,0.382355279469704,,3.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Very good,Israel,0.382355279469704,,3.0,2.0,1.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,0.311719682796547,,2.0,3.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Israel,0.499841764413749,,3.0,2.0,3.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Israel,0.290307273608159,,3.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Israel,0.290307273608159,,3.0,3.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Very good,Israel,0.361054314078314,,3.0,2.0,1.0
 ,Somewhat favorable,Very favorable,Somewhat good,Israel,0.551513775270504,,2.0,1.0,2.0
 ,Somewhat favorable,Very favorable,Somewhat good,Israel,0.551513775270504,,2.0,1.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,1.19175395065602,,2.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Israel,0.45812784506504,,3.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Israel,0.334163029372889,,3.0,3.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Israel,0.499811732455834,,3.0,3.0,2.0
 ,Somewhat favorable,Somewhat favorable,Very good,Israel,0.537733165441158,,2.0,2.0,1.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Israel,0.954244607273888,,3.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Israel,0.653989535920143,,3.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Israel,0.311704115811781,,3.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Israel,1.02843121222929,,3.0,3.0,3.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Israel,0.811236575482095,,3.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Israel,0.347489077609814,,3.0,3.0,3.0
 ,Very unfavorable,Somewhat favorable,Very good,Israel,0.327100485876885,,4.0,2.0,1.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Israel,1.26446254639542,,3.0,2.0,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Israel,0.77586500373479,,3.0,3.0,3.0
 ,Very unfavorable,Somewhat favorable,Very good,Israel,0.564967210939602,,4.0,2.0,1.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Israel,0.716867764210431,,3.0,3.0,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Israel,0.546318557379837,,3.0,3.0,3.0
 ,Very unfavorable,Somewhat unfavorable,Very good,Israel,0.390611143653095,,4.0,3.0,1.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Israel,0.53198242601422,,3.0,3.0,3.0
 ,Very unfavorable,Somewhat favorable,Very good,Israel,0.290937920284443,,4.0,2.0,1.0
 ,Very unfavorable,Somewhat favorable,Very good,Israel,0.670275067244504,,4.0,2.0,1.0
 ,Somewhat unfavorable,Somewhat favorable,Very bad,Israel,0.462312204658653,,3.0,2.0,4.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Israel,0.59969678804923,,3.0,3.0,3.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,2.4979792980968,,2.0,3.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Israel,2.37498200654877,,3.0,3.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Israel,2.4979792980968,,2.0,2.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Israel,2.31843618718215,,2.0,2.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Israel,2.37798569709509,,2.0,2.0,3.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Israel,1.9295581737953,,2.0,3.0,3.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,1.018206866827,,2.0,3.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Israel,0.707269030778963,,2.0,2.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Israel,1.018206866827,,2.0,2.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.665051865007777,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,0.643578313451812,,2.0,3.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,0.964868262656079,,1.0,2.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,0.694123791914335,,1.0,2.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Israel,0.785803193585588,,2.0,3.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Israel,0.839738276359481,,2.0,2.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.388607713408937,,2.0,2.0,2.0
 ,Very unfavorable,Somewhat unfavorable,Somewhat good,Israel,1.02866311975532,,4.0,3.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Israel,0.765152994067694,,3.0,2.0,2.0
 ,Very unfavorable,Very unfavorable,Very bad,Israel,0.557644251753052,,4.0,4.0,4.0
 ,Very unfavorable,Somewhat favorable,Somewhat bad,Israel,0.91184252810932,,4.0,2.0,3.0
 ,Very favorable,Very favorable,Very good,Israel,0.449066466259745,,1.0,1.0,1.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,0.727984314476349,,1.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.353589969163871,,2.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Israel,0.539515633548617,,3.0,2.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.501436443611244,,2.0,2.0,2.0
 ,Somewhat favorable,Very favorable,Somewhat bad,Israel,0.575954242575188,,2.0,1.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Israel,0.858342221846218,,2.0,2.0,3.0
 ,Very unfavorable,Somewhat unfavorable,Somewhat good,Israel,0.612678519672443,,4.0,3.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Israel,0.809298588299224,,3.0,2.0,3.0
 ,Very unfavorable,Somewhat unfavorable,Very bad,Israel,0.37020831197871,,4.0,3.0,4.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Israel,0.325198705495435,,3.0,3.0,2.0
 ,Very unfavorable,Very unfavorable,Somewhat bad,Israel,0.492590608463896,,4.0,4.0,3.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Israel,0.623866041665706,,3.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Israel,0.315401974596162,,3.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Israel,0.181041722481043,,3.0,3.0,2.0
 ,Very unfavorable,Somewhat unfavorable,Somewhat bad,Israel,0.377845014548266,,4.0,3.0,3.0
 ,Somewhat unfavorable,Somewhat favorable,Very good,Israel,0.638929903625115,,3.0,2.0,1.0
 ,Very unfavorable,Very unfavorable,Don’t know (DO NOT READ),Israel,0.690359496867156,,4.0,4.0,
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Israel,0.346189360935571,,3.0,2.0,2.0
 ,Somewhat unfavorable,Very favorable,Very bad,Israel,0.611244578800508,,3.0,1.0,4.0
 ,Somewhat favorable,Very favorable,Somewhat bad,Israel,0.409522971840915,,2.0,1.0,3.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,0.449922727699123,,1.0,2.0,2.0
 ,Very favorable,Somewhat unfavorable,Somewhat bad,Israel,0.409522971840915,,1.0,3.0,3.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Israel,0.339641553578637,,2.0,3.0,3.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Israel,0.499741793748264,,3.0,2.0,2.0
 ,Very favorable,Somewhat favorable,Very bad,Israel,2.91107386653821,,1.0,2.0,4.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,Israel,2.91107386653821,,1.0,3.0,2.0
 ,Very favorable,Somewhat unfavorable,Very good,Israel,2.91107386653821,,1.0,3.0,1.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Israel,1.38446959447386,,2.0,3.0,3.0
 ,Very favorable,Very unfavorable,Somewhat good,Israel,1.88939033180743,,1.0,4.0,2.0
 ,Very favorable,Very unfavorable,Very bad,Israel,0.369162400462767,,1.0,4.0,4.0
 ,Somewhat favorable,Somewhat favorable,Very good,Israel,0.181041722481043,,2.0,2.0,1.0
 ,Very favorable,Don’t know (DO NOT READ),Somewhat good,Israel,0.45579468357465,,1.0,,2.0
 ,Very favorable,Somewhat unfavorable,Somewhat bad,Israel,0.350814499915098,,1.0,3.0,3.0
 ,Somewhat favorable,Very unfavorable,Very bad,Israel,0.181041722481043,,2.0,4.0,4.0
 ,Somewhat favorable,Very unfavorable,Somewhat bad,Israel,0.576479349823705,,2.0,4.0,3.0
 ,Somewhat unfavorable,Very unfavorable,Somewhat bad,Israel,0.521682605929878,,3.0,4.0,3.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,0.862435180747677,,2.0,3.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Very bad,Israel,0.748162323596285,,3.0,3.0,4.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,0.823067332513728,,2.0,3.0,2.0
 ,Very favorable,Somewhat unfavorable,Very good,Israel,0.459359748206513,,1.0,3.0,1.0
 ,Very favorable,Very favorable,Very bad,Israel,1.10234938070534,,1.0,1.0,4.0
 ,Very favorable,Very unfavorable,Somewhat good,Israel,0.652333733305676,,1.0,4.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,0.524009208632075,,1.0,2.0,2.0
 ,Very favorable,Somewhat unfavorable,Somewhat bad,Israel,1.51018690159429,,1.0,3.0,3.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,Israel,2.04714746581998,,1.0,3.0,2.0
 ,Somewhat favorable,Somewhat favorable,Very bad,Israel,2.9404846521619,,2.0,2.0,4.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,1.02185204621175,,1.0,2.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,2.67286598967388,,2.0,3.0,2.0
 ,Very favorable,Very favorable,Somewhat bad,Israel,1.13470572654582,,1.0,1.0,3.0
 ,Very favorable,Very favorable,Somewhat good,Israel,1.68531694666097,,1.0,1.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Israel,1.20101108422707,,2.0,2.0,3.0
 ,Very favorable,Very favorable,Very bad,Israel,0.94324124760874,,1.0,1.0,4.0
 ,Somewhat favorable,Somewhat favorable,Very bad,Israel,1.55481728336808,,2.0,2.0,4.0
 ,Very favorable,Very favorable,Somewhat bad,Israel,1.48997281676503,,1.0,1.0,3.0
 ,Somewhat favorable,Very unfavorable,Somewhat bad,Israel,1.31907814298218,,2.0,4.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.471689215567027,,2.0,2.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,0.415195297148962,,1.0,2.0,2.0
 ,Very favorable,Somewhat unfavorable,Very bad,Israel,1.1609033584269,,1.0,3.0,4.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Israel,1.1405518591631,,2.0,2.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.687880658750625,,2.0,2.0,2.0
 ,Very favorable,Somewhat unfavorable,Very bad,Israel,1.17809780016367,,1.0,3.0,4.0
 ,Very favorable,Somewhat unfavorable,Somewhat bad,Israel,1.22681360990928,,1.0,3.0,3.0
 ,Very favorable,Somewhat favorable,Very bad,Israel,0.776737385600265,,1.0,2.0,4.0
 ,Somewhat favorable,Somewhat favorable,Very bad,Israel,1.35274971491875,,2.0,2.0,4.0
 ,Somewhat favorable,Somewhat unfavorable,Very bad,Israel,0.465889116613729,,2.0,3.0,4.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.44752620782539,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Israel,0.977964207092887,,2.0,2.0,3.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Israel,1.38606620316941,,2.0,3.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.932367536800484,,2.0,2.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat bad,Israel,2.91107386653821,,1.0,2.0,3.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,1.99339825243696,,1.0,2.0,2.0
 ,Somewhat favorable,Very unfavorable,Somewhat good,Israel,0.44700924530394,,2.0,4.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,1.66841793704169,,2.0,2.0,2.0
 ,Somewhat favorable,Very favorable,Somewhat good,Israel,0.716378627125807,,2.0,1.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,0.554634287383803,,1.0,2.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,0.306455163169641,,2.0,3.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,0.546642203466621,,1.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.391224673290762,,2.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Israel,0.673183795454408,,3.0,2.0,3.0
 ,Very favorable,Very favorable,Somewhat bad,Israel,0.455773910848251,,1.0,1.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.590990292076933,,2.0,2.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,2.38040602203678,,1.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,1.39795032024678,,2.0,2.0,2.0
 ,Very favorable,Very favorable,Somewhat good,Israel,0.769889890765362,,1.0,1.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,1.17492388299889,,1.0,2.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,1.25587059458297,,1.0,2.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,1.12005205555531,,1.0,2.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,0.45275906658311,,2.0,3.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,1.12005205555531,,2.0,3.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,0.558698913923827,,1.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,0.934966947885039,,2.0,2.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat bad,Israel,1.06237595825892,,1.0,2.0,3.0
 ,Very favorable,Somewhat unfavorable,Very good,Israel,1.11411676560616,,1.0,3.0,1.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,1.11544891027332,,2.0,3.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,0.456331168659537,,2.0,3.0,2.0
 ,Very favorable,Somewhat unfavorable,Very good,Israel,1.13128011330331,,1.0,3.0,1.0
 ,Very favorable,Very unfavorable,Somewhat good,Israel,0.722474288432833,,1.0,4.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Israel,0.639376753857403,,2.0,3.0,3.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,0.870861086755165,,2.0,3.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Israel,2.76966679160403,,2.0,2.0,2.0
 ,Very favorable,Somewhat favorable,Very good,Israel,2.42541155766893,,1.0,2.0,1.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Israel,2.91107386653821,,2.0,3.0,3.0
 ,Very favorable,Very unfavorable,Somewhat good,Israel,2.91107386653821,,1.0,4.0,2.0
 ,Very favorable,Don’t know (DO NOT READ),Somewhat bad,Israel,2.3061508526155,,1.0,,3.0
 ,Very favorable,Very favorable,Somewhat good,Israel,0.555972864037599,,1.0,1.0,2.0
 ,Very favorable,Somewhat unfavorable,Somewhat bad,Israel,0.952699069616738,,1.0,3.0,3.0
 ,Very favorable,Very favorable,Very good,Israel,0.625312299198526,,1.0,1.0,1.0
 ,Somewhat favorable,Don’t know (DO NOT READ),Very bad,Israel,2.6682094293395,,2.0,,4.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Israel,0.446638958522965,,2.0,3.0,2.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,Israel,0.181041722481043,,1.0,3.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Israel,0.378023898493848,,2.0,3.0,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Israel,0.501917838584904,,3.0,3.0,3.0
 ,Very favorable,Somewhat favorable,Somewhat good,Israel,0.375046808993408,,1.0,2.0,2.0
 ,Very unfavorable,Don’t know (DO NOT READ),Somewhat good,Israel,0.623407142250555,,4.0,,2.0
