satisfied_democracy,fav_us,fav_china,econ_sit,country,weight,satisfaction_value,fav_us_value,fav_China_value,econ_value
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Japan ,0.587242707298741,4.0,2.0,3.0,2.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,0.541311271062975,4.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,1.03092588587723,3.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,0.38383282727736,3.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Japan ,0.918704450835878,3.0,2.0,2.0,3.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,0.443940342683614,3.0,2.0,4.0,3.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Japan ,0.822203748660598,4.0,3.0,3.0,4.0
Somewhat satisfied,Very favorable,Very unfavorable,Somewhat good,Japan ,2.8951386140745,3.0,1.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,0.812954198640783,3.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,0.98166192389063,3.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Japan ,1.82922141367613,3.0,2.0,2.0,3.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Japan ,2.6958777668576,3.0,3.0,4.0,4.0
Dont know (DO NOT READ),Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,1.03092588587723,,2.0,3.0,3.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Japan ,1.717657969666,4.0,3.0,4.0,3.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Japan ,0.402204269036532,4.0,3.0,3.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Very good,Japan ,0.349893919778499,4.0,2.0,3.0,1.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,1.61394120602408,3.0,2.0,4.0,3.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,2.04008056155826,6.0,2.0,4.0,3.0
Not too satisfied,Very favorable,Very unfavorable,Very bad,Japan ,2.8951386140745,4.0,1.0,4.0,4.0
Not at all satisfied,Very unfavorable,Somewhat unfavorable,Very bad,Japan ,2.10798695384491,6.0,4.0,3.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,0.551887053373461,3.0,2.0,3.0,3.0
Not too satisfied,Don’t know (DO NOT READ),Somewhat favorable,Somewhat bad,Japan ,0.868983058132504,4.0,,2.0,3.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Japan ,1.73917782140034,4.0,3.0,4.0,3.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,Japan ,0.424138629148128,6.0,2.0,4.0,4.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Japan ,0.702941459811908,4.0,3.0,4.0,4.0
Not at all satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Japan ,0.755546165978639,6.0,2.0,3.0,4.0
Not at all satisfied,Don’t know (DO NOT READ),Very unfavorable,Somewhat bad,Japan ,0.584038429069768,6.0,,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,0.476855575205572,3.0,2.0,3.0,3.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Japan ,0.736326152571681,4.0,2.0,2.0,3.0
Not at all satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Japan ,0.228784075136373,6.0,2.0,2.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,0.406170935930577,4.0,2.0,3.0,3.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Japan ,0.884558758909252,4.0,3.0,4.0,4.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Japan ,0.520724826198582,3.0,3.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,Japan ,0.589798402495686,3.0,2.0,,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Japan ,0.535225044764799,3.0,2.0,2.0,3.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Japan ,0.550074052705122,4.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,0.322052405920352,3.0,2.0,4.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,2.45606545779077,4.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,2.02598938015893,3.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,0.98052622031437,3.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,0.535225044764799,3.0,2.0,4.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,0.350038032152823,4.0,2.0,3.0,3.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,0.349893919778499,4.0,2.0,4.0,3.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,Japan ,0.341644397454307,6.0,2.0,4.0,4.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,0.362497755007979,4.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,1.22070846485013,3.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Japan ,0.289324334007544,3.0,2.0,4.0,2.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Japan ,0.737732495574922,4.0,3.0,3.0,3.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,1.07687280169122,4.0,2.0,4.0,3.0
Very satisfied,Somewhat favorable,Somewhat favorable,Very bad,Japan ,0.344106815827828,1.0,2.0,2.0,4.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Japan ,1.12819574152,4.0,2.0,4.0,2.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,2.8951386140745,4.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,0.96013146435211,3.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Japan ,0.406170935930577,3.0,3.0,4.0,2.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Japan ,0.548616384752284,4.0,3.0,4.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Japan ,0.228784075136373,3.0,2.0,3.0,2.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,1.65839120815359,4.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,Japan ,0.802818478450976,3.0,2.0,,3.0
Not too satisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Japan ,0.944328636830186,4.0,3.0,2.0,4.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Japan ,1.23021519575607,3.0,3.0,4.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Japan ,0.328928943291041,4.0,2.0,3.0,2.0
Somewhat satisfied,Very favorable,Somewhat unfavorable,Somewhat good,Japan ,1.20759254163674,3.0,1.0,3.0,2.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,0.972714796380208,4.0,2.0,3.0,3.0
Dont know (DO NOT READ),Very favorable,Very unfavorable,Refused (DO NOT READ),Japan ,0.422658269955767,,1.0,4.0,
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Japan ,0.422609454685025,4.0,3.0,3.0,3.0
Not at all satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,0.432863995146888,6.0,2.0,3.0,3.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,Japan ,0.739692643041266,6.0,2.0,4.0,4.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Japan ,1.02500781070488,4.0,3.0,4.0,4.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Japan ,0.534323717786406,4.0,3.0,3.0,2.0
Not at all satisfied,Very favorable,Very unfavorable,Very bad,Japan ,0.305243068821981,6.0,1.0,4.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,0.652437335757913,3.0,2.0,3.0,3.0
Not at all satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Japan ,1.75948661284553,6.0,3.0,4.0,4.0
Not at all satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Japan ,0.866017222305921,6.0,3.0,4.0,4.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Japan ,0.731008605663484,4.0,3.0,4.0,3.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Japan ,1.26665949187468,4.0,3.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,1.0817554973646,3.0,2.0,3.0,3.0
Not too satisfied,Somewhat favorable,Very unfavorable,Very bad,Japan ,0.587242707298741,4.0,2.0,4.0,4.0
Somewhat satisfied,Very favorable,Very unfavorable,Somewhat bad,Japan ,0.406170935930577,3.0,1.0,4.0,3.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,0.456444715398981,4.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,0.54102037026482,3.0,2.0,3.0,3.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Japan ,0.755546165978639,4.0,3.0,4.0,4.0
Not at all satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Japan ,0.335548810774342,6.0,3.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Japan ,0.805014884867051,3.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Very good,Japan ,0.316184563631064,3.0,2.0,4.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Japan ,1.21820090950888,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,0.487766322052439,3.0,2.0,4.0,3.0
Not too satisfied,Very favorable,Very unfavorable,Somewhat bad,Japan ,0.483760167243045,4.0,1.0,4.0,3.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Japan ,1.15070704852822,4.0,3.0,3.0,4.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Japan ,0.737732495574922,4.0,2.0,3.0,4.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,1.06935919234841,4.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,0.540503605012352,3.0,2.0,4.0,3.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,0.75755364417952,4.0,2.0,4.0,3.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Japan ,0.38383282727736,4.0,3.0,4.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,0.778670884363435,4.0,2.0,3.0,3.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,0.228784075136373,4.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,0.234308413744939,3.0,2.0,4.0,3.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,0.398792928405909,4.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,0.755546165978639,3.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Japan ,0.421852554463662,3.0,3.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,0.443940342683614,3.0,2.0,3.0,3.0
Not at all satisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Japan ,1.71800282798589,6.0,3.0,2.0,4.0
Somewhat satisfied,Very favorable,Very unfavorable,Somewhat bad,Japan ,0.285162459178463,3.0,1.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,0.505003635632814,3.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Very bad,Japan ,0.535681541196566,3.0,2.0,4.0,4.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Japan ,0.322052405920352,3.0,2.0,4.0,2.0
Somewhat satisfied,Very favorable,Very unfavorable,Don’t know (DO NOT READ),Japan ,2.76111815225354,3.0,1.0,4.0,
Not too satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Japan ,0.785600893264956,4.0,3.0,4.0,4.0
Somewhat satisfied,Very favorable,Somewhat favorable,Somewhat bad,Japan ,0.582444935859944,3.0,1.0,2.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Japan ,0.235362171663952,3.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Japan ,0.306638643158852,3.0,2.0,2.0,3.0
Not at all satisfied,Somewhat unfavorable,Very unfavorable,Don’t know (DO NOT READ),Japan ,0.302262063859234,6.0,3.0,4.0,
Not at all satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,0.323819319639579,6.0,2.0,4.0,3.0
Not too satisfied,Very favorable,Somewhat unfavorable,Somewhat good,Japan ,0.295135567791106,4.0,1.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,0.882481626043644,3.0,2.0,4.0,3.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Japan ,0.704809167862865,4.0,3.0,4.0,3.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,0.228784075136373,6.0,2.0,4.0,3.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Japan ,0.81700675212991,4.0,3.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,0.279448812486849,3.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,0.455235160375239,3.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Japan ,0.683309441930791,3.0,3.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Don’t know (DO NOT READ),Japan ,0.398792928405909,3.0,2.0,3.0,
Somewhat satisfied,Somewhat favorable,Very unfavorable,Very bad,Japan ,0.28309374259123,3.0,2.0,4.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Japan ,1.21820090950888,3.0,2.0,3.0,4.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,0.465612651305768,4.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,0.657510730885709,3.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Very bad,Japan ,0.551424653387466,3.0,2.0,4.0,4.0
Not at all satisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Japan ,0.505003635632814,6.0,3.0,2.0,4.0
Not at all satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Japan ,0.309137499011466,6.0,3.0,4.0,4.0
Not at all satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Japan ,0.718965636454761,6.0,3.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Japan ,0.534323717786406,3.0,2.0,2.0,2.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Japan ,0.549557262019472,1.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,1.06707412928915,3.0,2.0,3.0,3.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Japan ,2.0311948937106,4.0,3.0,4.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,0.58664938051318,4.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Japan ,1.43152125742089,3.0,2.0,3.0,2.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Japan ,1.05329041325793,4.0,3.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Don’t know (DO NOT READ),Japan ,0.398792928405909,3.0,2.0,4.0,
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Japan ,0.228784075136373,4.0,2.0,3.0,4.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Japan ,1.63401350425982,3.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Very bad,Japan ,0.228784075136373,3.0,2.0,4.0,4.0
Not too satisfied,Very unfavorable,Very unfavorable,Very bad,Japan ,0.309137499011466,4.0,4.0,4.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Don’t know (DO NOT READ),Japan ,0.690279538063385,3.0,2.0,3.0,
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,0.388648206910785,3.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,0.506777289813494,3.0,2.0,3.0,3.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Japan ,0.406802897377747,4.0,3.0,4.0,4.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,1.05329041325793,4.0,2.0,3.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Japan ,0.228784075136373,4.0,2.0,3.0,2.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Japan ,0.228784075136373,4.0,3.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Very good,Japan ,0.702941459811908,3.0,2.0,4.0,1.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,1.29110285613565,4.0,2.0,4.0,3.0
Not at all satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,0.671744382345825,6.0,2.0,3.0,3.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,1.27759656262573,4.0,2.0,4.0,3.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Japan ,0.711944215334249,4.0,3.0,3.0,4.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,0.582444935859944,4.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,0.697925998868078,3.0,2.0,3.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,1.2474744005391,4.0,2.0,3.0,3.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Japan ,1.32500028302112,4.0,3.0,4.0,4.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Japan ,0.298331245382641,3.0,3.0,4.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Japan ,0.646360656664178,4.0,2.0,3.0,2.0
Not too satisfied,Somewhat favorable,Very unfavorable,Very bad,Japan ,0.844383325274346,4.0,2.0,4.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,0.793743164996589,3.0,2.0,3.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,0.295135567791106,4.0,2.0,3.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,0.442692825734533,4.0,2.0,3.0,3.0
Not too satisfied,Somewhat favorable,Very unfavorable,Very bad,Japan ,0.541311271062975,4.0,2.0,4.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Japan ,0.535225044764799,3.0,2.0,3.0,2.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Japan ,1.71800282798589,4.0,3.0,4.0,4.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Japan ,0.805014884867051,4.0,3.0,4.0,4.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,0.228784075136373,4.0,2.0,3.0,3.0
Not at all satisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Japan ,0.815114209379468,6.0,3.0,3.0,4.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,0.309137499011466,4.0,2.0,4.0,3.0
Dont know (DO NOT READ),Very favorable,Very unfavorable,Somewhat bad,Japan ,0.807153800932705,,1.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,1.18318779688531,3.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,0.864772241773286,3.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,0.707959321789646,3.0,2.0,3.0,3.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Japan ,0.729135188585216,4.0,3.0,3.0,3.0
Not too satisfied,Very favorable,Very unfavorable,Somewhat good,Japan ,0.302262063859234,4.0,1.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Japan ,0.560283211828853,3.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,0.595104300511997,3.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,0.81700675212991,3.0,2.0,3.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Japan ,0.548148865521569,4.0,2.0,3.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Japan ,0.500152946193622,3.0,2.0,3.0,2.0
Dont know (DO NOT READ),Very favorable,Very unfavorable,Somewhat good,Japan ,1.17216780744688,,1.0,4.0,2.0
Not too satisfied,Very unfavorable,Somewhat unfavorable,Somewhat bad,Japan ,0.228784075136373,4.0,4.0,3.0,3.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,0.933706175034739,4.0,2.0,4.0,3.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Japan ,0.802818478450976,4.0,3.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Japan ,0.228784075136373,3.0,2.0,3.0,3.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,Japan ,0.407883768389094,6.0,2.0,4.0,4.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Very bad,Japan ,0.548616384752284,3.0,2.0,4.0,4.0
Very satisfied,Very favorable,Somewhat unfavorable,Somewhat bad,Japan ,0.278470778221075,1.0,1.0,3.0,3.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Japan ,1.15070704852822,4.0,3.0,4.0,3.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Japan ,0.321173716614138,6.0,2.0,4.0,3.0
